Date,Open,High,Low,Close,Volume,VWAP
,INFY.BO,INFY.BO,INFY.BO,INFY.BO,INFY.BO,
2000-01-03,117.2734375,122.48046875,117.2734375,122.48046875,3804416,122.48046875
2000-01-04,132.2785186767578,132.2785186767578,125.0,132.11093139648438,12100608,129.80736453737825
2000-01-05,131.2578125,131.2578125,121.54219055175781,121.54219055175781,15264256,125.75973393439189
2000-01-06,119.53125,120.3125,111.81913757324219,111.81913757324219,9052800,122.62211820844693
2000-01-07,102.875,102.875,102.87382507324219,102.87382507324219,696832,122.28581301533742
2000-01-10,103.515625,110.9375,94.6441421508789,107.03125,36716160,115.07143216951027
2000-01-11,109.296875,109.296875,98.4691390991211,98.4691390991211,31226496,110.30913223503445
2000-01-12,93.75,104.21875,90.6328125,101.5703125,21319296,108.87800419595614
2000-01-13,101.171875,103.125,93.4449234008789,93.9535140991211,12755456,107.54616161911761
2000-01-14,93.453125,96.1953125,87.59375,94.3828125,18301568,106.05203432683213
2000-01-17,101.171875,101.546875,91.8046875,92.576171875,14982912,104.9062691206822
2000-01-18,92.1875,96.078125,89.0625,95.625,16369792,104.11738092306146
2000-01-19,96.0859375,103.046875,96.0859375,101.556640625,22184448,103.85287807401602
2000-01-20,101.953125,105.453125,98.359375,98.69023132324219,17599232,103.46187687961135
2000-01-21,98.0859375,106.25,97.3984375,105.73828125,23618688,103.67190486079508
2000-01-24,114.046875,114.1968765258789,109.765625,111.71875,17801280,104.19508658821063
2000-01-25,111.71875,113.28125,107.97187805175781,112.8125,11948480,104.55542819832232
2000-01-27,112.5,116.78125,112.5,114.1875,12049344,104.94516372388392
2000-01-28,115.21875,118.75,115.21875,117.96875,17169088,105.65510238593907
2000-01-31,115.609375,117.1875,110.953125,112.578125,6149312,105.78767927398754
2000-02-01,112.5,115.3812484741211,111.109375,115.09375,4218560,105.90835162359606
2000-02-02,115.390625,117.18359375,113.90625,114.6875,5298048,106.04903081606494
2000-02-03,114.8125,116.984375,114.8125,116.40625,5561792,106.22037705910842
2000-02-04,116.796875,124.21875,116.796875,122.5625,17085504,107.01073557975573
2000-02-07,128.125,132.3671875,127.578125,132.3671875,14592768,108.0165900961409
2000-02-08,140.625,142.421875,136.703125,138.75,12566528,109.03177958287445
2000-02-09,139.0625,142.1875,133.98828125,135.609375,9785792,109.69828356316842
2000-02-10,135.921875,144.90625,135.921875,144.140625,13268480,110.83090111559945
2000-02-11,144.53125,155.6710968017578,144.53125,155.6710968017578,4043264,111.27577686737207
2000-02-14,168.1242218017578,168.1242218017578,168.1242218017578,168.1242218017578,2210880,111.58251883035653
2000-02-15,168.1242218017578,168.1242218017578,154.6750030517578,155.9375,25090240,114.14184358970707
2000-02-16,154.6875,160.15625,147.65625,155.4617156982422,7859520,114.87543371243098
2000-02-17,156.234375,165.625,156.234375,160.4171905517578,9680960,115.85004563934447
2000-02-18,162.8125,165.609375,152.734375,153.75,10114624,116.67891961100773
2000-02-21,155.46875,165.625,153.140625,160.546875,15096000,118.06554783400114
2000-02-22,162.328125,164.046875,155.9375,156.09375,8775744,118.75171926644559
2000-02-23,157.03125,159.0625,143.60702514648438,143.60702514648438,8409216,119.17416670377278
2000-02-24,144.1875,149.984375,139.921875,148.3515625,7132992,119.5888340881382
2000-02-25,146.875,146.875,136.4835968017578,136.4992218017578,10261312,119.92763808233
2000-02-28,135.9375,138.90625,125.5796890258789,133.59375,10146432,120.19311741241911
2000-02-29,134.765625,144.2804718017578,131.25,136.00936889648438,22618432,120.84960616468398
2000-03-01,137.5,146.8898468017578,137.5,146.8898468017578,5817920,121.12468793023547
2000-03-02,156.234375,158.640625,154.6875,158.640625,1049984,121.1960751322139
2000-03-03,170.3125,171.3312530517578,170.3125,171.3312530517578,1578560,121.33909121928778
2000-03-06,185.0343780517578,185.03750610351562,184.359375,185.03750610351562,387840,121.3837038861969
2000-03-07,199.83984375,199.83984375,199.83984375,199.83984375,875520,121.507550425478
2000-03-08,215.82656860351562,215.82656860351562,187.5,193.56875610351562,22985472,124.37509770331486
2000-03-09,196.859375,202.34375,182.03125,183.09219360351562,7017344,125.07986974302557
2000-03-10,187.484375,197.7390594482422,179.53125,182.8125,12865472,126.3229668093949
2000-03-13,187.46875,192.109375,168.1882781982422,168.1882781982422,7048640,126.81108426470936
2000-03-14,154.7335968017578,158.90625,154.7335968017578,154.7335968017578,7966336,127.1742395648056
2000-03-15,142.359375,158.140625,142.35546875,151.6765594482422,11929536,127.64233344701947
2000-03-16,150.0,150.0,139.54296875,139.54296875,8458112,127.80137213899464
2000-03-21,146.09375,150.7062530517578,144.53125,150.7062530517578,6228224,128.02457442260632
2000-03-22,156.234375,162.7624969482422,155.484375,162.7624969482422,3500416,128.21379040836354
2000-03-23,174.984375,175.78280639648438,157.96875,159.53125,10186944,128.70248149452874
2000-03-24,158.609375,172.29296875,151.5625,166.76797485351562,11494016,129.361089967399
2000-03-27,171.09375,173.046875,161.265625,163.15078735351562,9547008,129.83980686328974
2000-03-28,161.71875,161.71875,151.7429656982422,156.9875030517578,8990912,130.1972506231197
2000-03-29,157.03125,164.84375,157.03125,161.61093139648438,6596224,130.49779607868172
2000-03-30,158.6101531982422,158.6101531982422,148.6828155517578,151.1875,5854784,130.67201233069568
2000-03-31,150.015625,150.015625,139.0929718017578,139.0929718017578,6547584,130.75057127325894
2000-04-03,132.015625,137.5,127.96562194824219,127.96562194824219,7738816,130.72019864580187
2000-04-04,117.7289047241211,117.7289047241211,117.7289047241211,117.7289047241211,5910720,130.6128786200896
2000-04-05,117.7289047241211,127.1468734741211,108.625,122.0390625,27891328,130.29119898450733
2000-04-06,122.5625,131.8015594482422,114.24296569824219,131.8015594482422,31067776,130.3517874672922
2000-04-07,142.34530639648438,142.34530639648438,142.34530639648438,142.34530639648438,597504,130.36103342309494
2000-04-10,153.73202514648438,153.73202514648438,153.73202514648438,153.73202514648438,856256,130.38682427063054
2000-04-11,159.375,166.02969360351562,155.15625,166.02969360351562,21266048,131.33765126344971
2000-04-12,165.53125,165.546875,155.859375,157.30624389648438,14239360,131.79336486796956
2000-04-13,155.4921875,155.4921875,144.7218780517578,144.7218780517578,5025664,131.87294663370082
2000-04-17,133.14453125,133.14453125,133.14453125,133.14453125,215680,131.8732824578837
2000-04-18,133.14453125,138.671875,122.4937515258789,122.7734375,22896448,131.62511183650315
2000-04-19,124.84375,131.09375,112.95234680175781,112.95234680175781,20941760,131.17067864174243
2000-04-20,111.328125,121.875,103.92265319824219,118.06562805175781,33740352,130.67621633231823
2000-04-24,122.5,124.21875,112.515625,113.5703125,15420864,130.3862322134139
2000-04-25,112.5,116.375,104.53125,113.9921875,18819648,130.05393719482376
2000-04-26,115.15625,123.1109390258789,115.15625,123.1109390258789,12706048,129.96020671269727
2000-04-27,124.140625,127.328125,120.46875,124.4921875,23550208,129.8267270816006
2000-04-28,125.78125,131.25,124.55078125,126.5625,15581824,129.77484343610175
2000-05-02,131.25,134.375,120.734375,123.0,16859968,129.66029684816138
2000-05-03,122.1875,123.28125,109.5484390258789,120.3125,20732352,129.4699055179483
2000-05-04,121.0859375,128.515625,117.1875,127.6875,18527424,129.4380432118846
2000-05-05,128.0,136.328125,128.0,132.8125,19519488,129.5004202647789
2000-05-08,135.78125,135.9375,117.5,118.01249694824219,37562112,129.10581398953062
2000-05-09,117.265625,124.125,110.34375,123.828125,22605952,128.99892017092893
2000-05-10,124.390625,125.46875,117.984375,120.3125,16757248,128.870433638605
2000-05-11,119.546875,119.546875,108.21171569824219,112.34375,29654976,128.4488581984227
2000-05-12,111.375,114.046875,105.703125,106.71875,22173824,128.04214436270328
2000-05-15,104.15625,112.5,95.5,108.90625,33014848,127.52333541778627
2000-05-16,109.765625,111.109375,105.3125,108.28125,24559744,127.14292407321585
2000-05-17,108.90625,116.390625,107.0625,109.26953125,23478272,126.81139670092638
2000-05-18,108.59375,109.375,105.625,108.34375,13218304,126.62053369078082
2000-05-19,107.421875,107.421875,98.4375,100.890625,31762432,125.99703878968057
2000-05-22,92.81953430175781,97.65625,91.40625,91.625,26614784,125.3130025358291
2000-05-23,91.25,96.71875,87.515625,96.5625,32309248,124.63480561453864
2000-05-24,96.171875,96.171875,89.875,94.140625,30662272,123.96709284567756
2000-05-25,95.125,98.59375,93.75,94.1851577758789,25300928,123.43854896289766
2000-05-26,94.84375,95.9375,91.109375,93.59375,26270464,122.89854356930773
2000-05-29,90.64375305175781,93.1875,87.5,91.81327819824219,20502976,122.46568779064941
2000-05-30,92.5,98.671875,91.796875,97.8984375,25267456,122.05121095547092
2000-05-31,98.8125,109.6460952758789,98.8125,109.21875,22762304,121.85909765524592
2000-06-01,109.0625,111.328125,106.265625,108.85624694824219,23550144,121.66076777047056
2000-06-02,109.21875,119.0625,109.21875,117.578125,25152128,121.59532610783644
2000-06-05,126.98359680175781,131.6867218017578,122.1875,125.12890625,25250048,121.65128672338047
2000-06-06,126.5625,128.046875,122.03125,124.8070297241211,29454080,121.70852712290645
2000-06-07,124.21875,125.59375,120.390625,121.02265930175781,26161472,121.69765242771099
2000-06-08,121.5625,124.984375,121.5625,123.5757827758789,18471296,121.718444740959
2000-06-09,123.75,127.65625,122.65625,122.8148422241211,25843968,121.73516840657952
2000-06-12,125.9375,125.9375,120.78125,121.34297180175781,14986112,121.73172987791378
2000-06-13,120.328125,122.65625,116.40625,121.9203109741211,21043264,121.7340232638965
2000-06-14,122.484375,123.74687194824219,121.09375,122.5992202758789,16373184,121.74213332117522
2000-06-15,121.90625,131.09375,121.09375,129.63125610351562,40785024,121.92213694522266
2000-06-16,129.6875,132.34375,127.359375,131.7140655517578,28036480,122.07334838211867
2000-06-19,132.796875,136.171875,130.15625,133.91250610351562,35657664,122.30139291361687
2000-06-20,134.0625,139.265625,134.0625,137.10311889648438,25055872,122.4990576219413
2000-06-21,137.81094360351562,139.65625,131.4375,131.86328125,28012032,122.63680637349093
2000-06-22,132.34375,134.21875,130.46875,132.8953094482422,14657216,122.71516319062448
2000-06-23,132.421875,132.421875,127.5,128.16015625,19060096,122.76871464804465
2000-06-26,125.0,127.8125,122.828125,126.3968734741211,15189056,122.7969293472203
2000-06-27,125.78125,130.234375,124.984375,127.4710922241211,21777856,122.84847140379509
2000-06-28,126.578125,128.90625,125.3929672241211,128.86093139648438,13256512,122.88855981726377
2000-06-29,129.140625,134.328125,129.140625,130.4835968017578,16637696,122.95158895252962
2000-06-30,130.078125,130.390625,127.34375,129.98202514648438,13620800,122.9990309068392
2000-07-04,135.390625,137.734375,134.7843780517578,136.3835906982422,25247744,123.16438149252066
2000-07-05,136.25,136.703125,133.59375,133.8125,16072768,123.24746990892179
2000-07-06,133.59375,133.59375,130.796875,132.09765625,10869504,123.29392714061372
2000-07-07,132.46875,134.171875,132.20703125,132.5476531982422,12169600,123.34799500072114
2000-07-10,132.96875,134.3390655517578,129.3046875,130.1007843017578,18894208,123.40870164510537
2000-07-11,130.46719360351562,133.484375,129.0632781982422,129.33749389648438,38426880,123.51515441941076
2000-07-12,129.0632781982422,131.203125,126.11405944824219,131.1296844482422,30825984,123.62327413045332
2000-07-13,131.234375,132.28125,123.6875,124.4453125,26415488,123.63315609150375
2000-07-14,124.140625,124.984375,119.53125,120.80937194824219,56766208,123.56204506688704
2000-07-17,121.390625,122.328125,118.984375,119.5414047241211,32107968,123.50557982309122
2000-07-18,119.296875,120.265625,115.234375,116.8148422241211,37391232,123.39791554633905
2000-07-19,116.4375,116.734375,112.65702819824219,114.00703430175781,32937152,123.26666307948871
2000-07-20,113.75,115.078125,112.828125,114.70390319824219,22066944,123.18722600021901
2000-07-21,114.84375,117.0,113.3125,113.5484390258789,29799424,123.06796715486075
2000-07-24,111.28125,111.28125,105.9375,106.171875,29857536,122.86107226633155
2000-07-25,105.859375,112.640625,99.421875,112.21015930175781,57204736,122.61692202088604
2000-07-26,112.578125,113.09375,103.23359680175781,103.25390625,37418048,122.3308805736613
2000-07-27,100.78125,107.0,100.015625,105.9671859741211,41554496,122.06675700082148
2000-07-28,106.640625,110.15625,105.234375,108.65702819824219,35454336,121.88459528529852
2000-07-31,105.89453125,108.203125,104.671875,106.26484680175781,22276288,121.75240681317594
2000-08-01,106.625,108.12187194824219,105.390625,106.01249694824219,21963904,121.62215622807474
2000-08-02,105.625,105.625,101.28125,103.8578109741211,26400832,121.44719726131913
2000-08-03,102.734375,102.734375,100.015625,100.8101577758789,22894336,121.2724335047644
2000-08-04,101.390625,103.125,97.7359390258789,98.25,34160832,120.98515555447256
2000-08-07,99.21875,101.5625,98.90625,101.5625,25568256,120.80543610874142
2000-08-08,101.890625,117.65625,101.890625,117.40234375,80903744,120.70863180530277
2000-08-09,117.65625,121.875,117.40234375,118.61015319824219,40153088,120.67941805313463
2000-08-10,117.75,119.6875,113.28125,113.90312194824219,30599104,120.60828330680584
2000-08-11,113.28125,116.953125,111.890625,113.36640930175781,41177280,120.5074051500132
2000-08-14,114.046875,114.84375,112.34452819824219,114.0335922241211,25204864,120.45267259903474
2000-08-16,114.6875,121.546875,114.6875,121.08203125,34651648,120.45990370146264
2000-08-17,121.5625,122.03125,117.578125,117.66719055175781,21056832,120.44054036918523
2000-08-18,118.015625,125.38749694824219,117.984375,124.4789047241211,53979648,120.51106565159579
2000-08-21,126.40625,126.5625,123.90625,124.671875,37370368,120.56077009550629
2000-08-22,124.75,134.6453094482422,124.75,129.8523406982422,39694976,120.67719305460416
2000-08-23,129.0625,129.234375,125.0,125.29374694824219,26292096,120.71519165766038
2000-08-24,125.0,128.984375,124.4375,128.22109985351562,28287360,120.78107735969202
2000-08-25,128.90625,129.828125,125.953125,126.23828125,28958592,120.82967978434226
2000-08-28,125.15625,127.34375,121.328125,121.57344055175781,31046848,120.83671429636715
2000-08-29,121.40625,123.671875,119.53125,122.5601577758789,30342144,120.85249878832525
2000-08-30,122.359375,124.359375,121.7359390258789,122.2828140258789,23551936,120.86259524905701
2000-08-31,122.265625,132.0625,121.875,130.83047485351562,72356544,121.07417482641911
2000-09-04,134.359375,135.9375,133.15625,134.20077514648438,41556096,121.23226971015218
2000-09-05,134.6875,135.140625,132.828125,133.38827514648438,23767104,121.31543013597332
2000-09-06,133.28280639648438,133.28280639648438,129.3757781982422,130.6320343017578,21646848,121.37312062956713
2000-09-07,130.3125,131.9367218017578,128.75,130.5515594482422,20590016,121.42686425911546
2000-09-08,131.171875,134.9140625,131.171875,133.6765594482422,42726528,121.57391906540767
2000-09-11,134.53125,138.65625,134.375,135.75390625,58483584,121.80315770799659
2000-09-12,136.21875,139.53125,134.4539031982422,138.234375,72477312,122.12588443659156
2000-09-13,138.671875,139.453125,135.171875,135.7351531982422,72211712,122.38709388839226
2000-09-14,136.359375,137.890625,130.203125,133.8484344482422,81231040,122.62932332481084
2000-09-15,132.828125,134.4375,131.23593139648438,132.93594360351562,59142272,122.78551287137458
