Date,Open,High,Low,Close,Volume,VWAP
,ICICIBANK.BO,ICICIBANK.BO,ICICIBANK.BO,ICICIBANK.BO,ICICIBANK.BO,
2002-07-17,26.3454532623291,26.3454532623291,26.3454532623291,26.3454532623291,1284595,26.00533112626121
2002-07-18,26.363636016845703,26.363636016845703,26.363636016845703,26.363636016845703,352455,26.007315558245036
2002-07-19,26.499998092651367,26.499998092651367,26.499998092651367,26.499998092651367,872508,26.01397905975964
2002-07-22,26.336362838745117,26.336362838745117,26.336362838745117,26.336362838745117,319136,26.015566040800206
2002-07-23,26.381816864013672,26.381816864013672,26.381816864013672,26.381816864013672,1304340,26.022789433126988
2002-07-24,25.77272605895996,25.77272605895996,25.77272605895996,25.77272605895996,707734,26.020141731468733
2002-07-25,25.381816864013672,25.381816864013672,25.381816864013672,25.381816864013672,1037420,26.010386072293294
2002-07-26,25.07272720336914,25.07272720336914,25.07272720336914,25.07272720336914,315446,26.006048801079576
2002-07-29,25.75454330444336,25.75454330444336,25.75454330444336,25.75454330444336,822788,26.00305051114923
2002-07-30,25.172727584838867,25.172727584838867,25.172727584838867,25.172727584838867,950856,25.991766654343472
2002-07-31,25.59090805053711,25.59090805053711,25.59090805053711,25.59090805053711,1025908,25.98597405011919
2002-08-01,26.372726440429688,26.372726440429688,26.372726440429688,26.372726440429688,995967,25.99132464309308
2002-08-02,25.618181228637695,25.618181228637695,25.618181228637695,25.618181228637695,364093,25.989446964913803
2002-08-05,24.945453643798828,24.945453643798828,24.945453643798828,24.945453643798828,504206,25.982222213957144
2002-08-06,24.818180084228516,24.818180084228516,24.818180084228516,24.818180084228516,1052869,25.96564050814224
2002-08-07,24.654544830322266,24.654544830322266,24.654544830322266,24.654544830322266,770791,25.952108832107896
2002-08-08,24.563634872436523,24.563634872436523,24.563634872436523,24.563634872436523,873850,25.93605040202471
2002-08-09,24.59090805053711,24.59090805053711,24.59090805053711,24.59090805053711,1130331,25.916223567732377
2002-08-12,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,177434,25.912723503623184
2002-08-13,24.454544067382812,24.454544067382812,24.454544067382812,24.454544067382812,322876,25.906623893733034
2002-08-14,24.03636360168457,24.03636360168457,24.03636360168457,24.03636360168457,229976,25.90106807771479
2002-08-15,24.03636360168457,24.03636360168457,24.03636360168457,24.03636360168457,0,25.90106807771479
2002-08-16,24.445453643798828,24.445453643798828,24.445453643798828,24.445453643798828,169883,25.89788089034788
2002-08-19,24.709089279174805,24.709089279174805,24.709089279174805,24.709089279174805,107788,25.89623164776745
2002-08-20,24.563634872436523,24.563634872436523,24.563634872436523,24.563634872436523,285823,25.891347266285308
2002-08-21,24.60909080505371,24.60909080505371,24.60909080505371,24.60909080505371,86492,25.889926629517518
2002-08-22,24.418180465698242,24.418180465698242,24.418180465698242,24.418180465698242,330268,25.883726536761387
2002-08-23,25.4818172454834,25.4818172454834,25.4818172454834,25.4818172454834,790261,25.879715639719034
2002-08-26,25.35454559326172,25.35454559326172,25.35454559326172,25.35454559326172,392231,25.877127194675918
2002-08-27,25.42727279663086,25.42727279663086,25.42727279663086,25.42727279663086,921117,25.871979818942943
2002-08-28,25.327272415161133,25.327272415161133,25.327272415161133,25.327272415161133,693494,25.86732738965447
2002-08-29,25.336362838745117,25.336362838745117,25.336362838745117,25.336362838745117,279327,25.865507015198997
2002-08-30,26.118181228637695,26.118181228637695,26.118181228637695,26.118181228637695,1164140,25.869066498086
2002-09-02,25.781816482543945,25.781816482543945,25.781816482543945,25.781816482543945,392479,25.868654073104036
2002-09-03,25.545454025268555,25.545454025268555,25.545454025268555,25.545454025268555,783793,25.865631649136226
2002-09-04,25.381816864013672,25.381816864013672,25.381816864013672,25.381816864013672,103806,25.86503317328912
2002-09-05,25.545454025268555,25.545454025268555,25.545454025268555,25.545454025268555,592971,25.86279084623678
2002-09-06,25.9818172454834,25.9818172454834,25.9818172454834,25.9818172454834,7412987,25.87238944780949
2002-09-09,25.60909080505371,25.60909080505371,25.60909080505371,25.60909080505371,6147877,25.85588391202951
2002-09-10,25.60909080505371,25.60909080505371,25.60909080505371,25.60909080505371,0,25.85588391202951
2002-09-11,26.18181800842285,26.18181800842285,26.18181800842285,26.18181800842285,319241,25.856941442487354
2002-09-12,26.281816482543945,26.281816482543945,26.281816482543945,26.281816482543945,435307,25.858812917810674
2002-09-13,26.05454444885254,26.05454444885254,26.05454444885254,26.05454444885254,199940,25.859208111466078
2002-09-16,25.92727279663086,25.92727279663086,25.92727279663086,25.92727279663086,289711,25.85940666041497
2002-09-17,26.190908432006836,26.190908432006836,26.190908432006836,26.190908432006836,335746,25.86052355394591
2002-09-18,26.263635635375977,26.263635635375977,26.263635635375977,26.263635635375977,390163,25.86209568922284
2002-09-19,26.509090423583984,26.509090423583984,26.509090423583984,26.509090423583984,601826,25.865964566320805
2002-09-20,25.618181228637695,25.618181228637695,25.618181228637695,25.618181228637695,794326,25.864024261668614
2002-09-23,25.099998474121094,25.099998474121094,25.099998474121094,25.099998474121094,181829,25.86265718637634
2002-09-24,25.418180465698242,25.418180465698242,25.418180465698242,25.418180465698242,3800147,25.846634835439506
2002-09-25,25.009090423583984,25.009090423583984,25.009090423583984,25.009090423583984,1331813,25.836185812734612
2002-09-26,24.318180084228516,24.318180084228516,24.318180084228516,24.318180084228516,572934999,24.556598591083258
2002-09-27,25.063636779785156,25.063636779785156,25.063636779785156,25.063636779785156,4216480,24.559724641625586
2002-09-30,25.4818172454834,25.4818172454834,25.4818172454834,25.4818172454834,2257171,24.562757927096904
2002-10-01,26.336362838745117,26.336362838745117,26.336362838745117,26.336362838745117,1954127,24.567794659487237
2002-10-02,26.336362838745117,26.336362838745117,26.336362838745117,26.336362838745117,0,24.567794659487237
2002-10-03,25.86363410949707,25.86363410949707,25.86363410949707,25.86363410949707,931116,24.569545743290224
2002-10-04,26.099998474121094,26.099998474121094,26.099998474121094,26.099998474121094,778618,24.57127319466272
2002-10-07,25.918180465698242,25.918180465698242,25.918180465698242,25.918180465698242,214774,24.571692418220195
2002-10-08,25.18181800842285,25.18181800842285,25.18181800842285,25.18181800842285,273233,24.571933912437004
2002-10-09,24.781816482543945,24.781816482543945,24.781816482543945,24.781816482543945,391593,24.572052904870173
2002-10-10,24.563634872436523,24.563634872436523,24.563634872436523,24.563634872436523,702646,24.572044349995615
2002-10-11,25.07272720336914,25.07272720336914,25.07272720336914,25.07272720336914,246399,24.572222716536036
2002-10-14,25.19999885559082,25.19999885559082,25.19999885559082,25.19999885559082,326451,24.572518878720345
2002-10-15,25.19999885559082,25.19999885559082,25.19999885559082,25.19999885559082,0,24.572518878720345
2002-10-16,24.909090042114258,24.909090042114258,24.909090042114258,24.909090042114258,563309,24.57279264313457
2002-10-17,24.945453643798828,24.945453643798828,24.945453643798828,24.945453643798828,227556,24.5729150520248
2002-10-18,23.509090423583984,23.509090423583984,23.509090423583984,23.509090423583984,1525364,24.57057783487619
2002-10-21,23.8272705078125,23.8272705078125,23.8272705078125,23.8272705078125,1454815,24.56902357851158
2002-10-22,23.05454444885254,23.05454444885254,23.05454444885254,23.05454444885254,1405370,24.565970597659195
2002-10-23,23.64545249938965,23.64545249938965,23.64545249938965,23.64545249938965,751921,24.564978837868107
2002-10-24,22.42727279663086,22.42727279663086,22.42727279663086,22.42727279663086,2210773,24.558228577249533
2002-10-25,23.245454788208008,23.245454788208008,23.245454788208008,23.245454788208008,1078983,24.556208517996332
2002-10-28,23.86363410949707,23.86363410949707,23.86363410949707,23.86363410949707,706331,24.55551157531362
2002-10-29,24.53636360168457,24.53636360168457,24.53636360168457,24.53636360168457,1185012,24.555479302611378
2002-10-30,24.190908432006836,24.190908432006836,24.190908432006836,24.190908432006836,3095525,24.553881223959593
2002-10-31,24.572725296020508,24.572725296020508,24.572725296020508,24.572725296020508,2003236,24.55393452780254
2002-11-01,23.92727279663086,23.92727279663086,23.92727279663086,23.92727279663086,1870599,24.552283631131647
2002-11-04,23.954544067382812,23.954544067382812,23.954544067382812,23.954544067382812,90188,24.5522077189243
2002-11-05,23.636362075805664,23.636362075805664,23.636362075805664,23.636362075805664,2888000,24.548498284088254
2002-11-06,23.636362075805664,23.636362075805664,23.636362075805664,23.636362075805664,0,24.548498284088254
2002-11-07,22.727272033691406,22.727272033691406,22.727272033691406,22.727272033691406,1856876,24.54376780021075
2002-11-08,22.07272720336914,22.07272720336914,22.07272720336914,22.07272720336914,566455,24.541811389306734
2002-11-11,22.063636779785156,22.063636779785156,22.063636779785156,22.063636779785156,2084702,24.5346114794129
2002-11-12,21.30908966064453,21.30908966064453,21.30908966064453,21.30908966064453,2288747,24.52435576578297
2002-11-13,20.16363525390625,20.16363525390625,20.16363525390625,20.16363525390625,7155521,24.48143456858657
2002-11-14,21.59090805053711,21.59090805053711,21.59090805053711,21.59090805053711,8268451,24.448928695711437
2002-11-15,21.836362838745117,21.836362838745117,21.836362838745117,21.836362838745117,2976671,24.438394433615482
2002-11-18,22.30908966064453,22.30908966064453,22.30908966064453,22.30908966064453,1912833,24.432891464477336
2002-11-19,22.30908966064453,22.30908966064453,22.30908966064453,22.30908966064453,0,24.432891464477336
2002-11-20,21.8454532623291,21.8454532623291,21.8454532623291,21.8454532623291,1841399,24.42647019419381
2002-11-21,21.945453643798828,21.945453643798828,21.945453643798828,21.945453643798828,540479,24.424664287475224
2002-11-22,23.372726440429688,23.372726440429688,23.372726440429688,23.372726440429688,2328044,24.42137646331225
2002-11-25,25.01818084716797,25.01818084716797,25.01818084716797,25.01818084716797,7812601,24.42757120915282
2002-11-26,24.709089279174805,24.709089279174805,24.709089279174805,24.709089279174805,2664865,24.428564422176795
2002-11-27,24.618181228637695,24.618181228637695,24.618181228637695,24.618181228637695,1317991,24.428894710365995
2002-11-28,24.09090805053711,24.09090805053711,24.09090805053711,24.09090805053711,1065728,24.428419333062426
2002-11-29,24.263635635375977,24.263635635375977,24.263635635375977,24.263635635375977,1013264,24.42819926906943
2002-12-02,24.3454532623291,24.3454532623291,24.3454532623291,24.3454532623291,957060,24.428095025116964
2002-12-03,23.872726440429688,23.872726440429688,23.872726440429688,23.872726440429688,1269657,24.427168393411367
2002-12-04,24.09090805053711,24.09090805053711,24.09090805053711,24.09090805053711,680382,24.42686800735639
2002-12-05,24.55454444885254,24.55454444885254,24.55454444885254,24.55454444885254,1437660,24.427108553978556
2002-12-06,24.51818084716797,24.51818084716797,24.51818084716797,24.51818084716797,1247828,24.427257237794073
2002-12-09,24.690908432006836,24.690908432006836,24.690908432006836,24.690908432006836,775576,24.42752449925514
2002-12-10,24.30908966064453,24.30908966064453,24.30908966064453,24.30908966064453,329839,24.427473463267333
2002-12-11,24.909090042114258,24.909090042114258,24.909090042114258,24.909090042114258,1238841,24.42825169639124
2002-12-12,25.790908813476562,25.790908813476562,25.790908813476562,25.790908813476562,2766945,24.43315191278062
2002-12-13,27.172727584838867,27.172727584838867,27.172727584838867,27.172727584838867,2858916,24.44329341203373
2002-12-16,26.836362838745117,26.836362838745117,26.836362838745117,26.836362838745117,2525368,24.451093143135097
2002-12-17,26.027271270751953,26.027271270751953,26.027271270751953,26.027271270751953,4105875,24.459401504321086
2002-12-18,25.872726440429688,25.872726440429688,25.872726440429688,25.872726440429688,3141819,24.465079294170643
2002-12-19,25.60909080505371,25.60909080505371,25.60909080505371,25.60909080505371,1646314,24.467482472130502
2002-12-20,25.372726440429688,25.372726440429688,25.372726440429688,25.372726440429688,647806,24.468230115763692
2002-12-23,25.8454532623291,25.8454532623291,25.8454532623291,25.8454532623291,1097617,24.470154677532257
2002-12-24,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273,4339911,24.47801161815863
2002-12-25,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273,0,24.47801161815863
2002-12-26,25.499998092651367,25.499998092651367,25.499998092651367,25.499998092651367,668453,24.47887585408517
2002-12-27,26.10909080505371,26.10909080505371,26.10909080505371,26.10909080505371,745249,24.480411366410472
2002-12-30,26.027271270751953,26.027271270751953,26.027271270751953,26.027271270751953,1683593,24.48369588699841
2002-12-31,25.55454444885254,25.55454444885254,25.55454444885254,25.55454444885254,821309,24.484803961368858
2003-01-01,25.55454444885254,25.55454444885254,25.55454444885254,25.55454444885254,0,24.484803961368858
2003-01-02,25.172727584838867,25.172727584838867,25.172727584838867,25.172727584838867,335856,24.48509492846182
2003-01-03,24.881816864013672,24.881816864013672,24.881816864013672,24.881816864013672,348204,24.485268820663975
2003-01-06,24.245454788208008,24.245454788208008,24.245454788208008,24.245454788208008,1355826,24.4848602209138
2003-01-07,24.05454444885254,24.05454444885254,24.05454444885254,24.05454444885254,1815175,24.483880875742944
2003-01-08,24.19999885559082,24.19999885559082,24.19999885559082,24.19999885559082,6527861,24.48157625896989
2003-01-09,24.336362838745117,24.336362838745117,24.336362838745117,24.336362838745117,3107592,24.481017215593162
2003-01-10,25.418180465698242,25.418180465698242,25.418180465698242,25.418180465698242,2614518,24.48404285558107
2003-01-13,25.69999885559082,25.69999885559082,25.69999885559082,25.69999885559082,1563968,24.48638664271754
2003-01-14,25.363636016845703,25.363636016845703,25.363636016845703,25.363636016845703,1654828,24.48817215781341
2003-01-15,25.836362838745117,25.836362838745117,25.836362838745117,25.836362838745117,1406910,24.49050107673576
2003-01-16,26.263635635375977,26.263635635375977,26.263635635375977,26.263635635375977,3502900,24.498094581889095
2003-01-17,26.30908966064453,26.30908966064453,26.30908966064453,26.30908966064453,2880096,24.504448923793543
2003-01-20,26.118181228637695,26.118181228637695,26.118181228637695,26.118181228637695,804039,24.506028096941886
2003-01-21,27.281816482543945,27.281816482543945,27.281816482543945,27.281816482543945,3389313,24.517431418163806
2003-01-22,27.227272033691406,27.227272033691406,27.227272033691406,27.227272033691406,3267015,24.52811979692094
2003-01-23,26.12727165222168,26.12727165222168,26.12727165222168,26.12727165222168,4473424,24.536710080641047
2003-01-24,26.8272705078125,26.8272705078125,26.8272705078125,26.8272705078125,3962381,24.547557194684106
2003-01-27,26.718181610107422,26.718181610107422,26.718181610107422,26.718181610107422,879174,24.549835540552355
2003-01-28,27.099998474121094,27.099998474121094,27.099998474121094,27.099998474121094,1400898,24.554093571625444
2003-01-29,27.227272033691406,27.227272033691406,27.227272033691406,27.227272033691406,1256171,24.558089901725353
2003-01-30,27.299999237060547,27.299999237060547,27.299999237060547,27.299999237060547,3889209,24.570722523389048
2003-01-31,27.281816482543945,27.281816482543945,27.281816482543945,27.281816482543945,8001696,24.59617959581862
2003-02-03,26.881816864013672,26.881816864013672,26.881816864013672,26.881816864013672,919737,24.598643843310366
2003-02-04,26.909090042114258,26.909090042114258,26.909090042114258,26.909090042114258,1097540,24.601612576596914
2003-02-05,26.263635635375977,26.263635635375977,26.263635635375977,26.263635635375977,467807,24.6025223242405
2003-02-06,26.745452880859375,26.745452880859375,26.745452880859375,26.745452880859375,2587089,24.608989638624404
2003-02-07,26.099998474121094,26.099998474121094,26.099998474121094,26.099998474121094,2776795,24.61380383735931
2003-02-10,25.818180084228516,26.363636016845703,25.363636016845703,25.854543685913086,1872051,24.61649880802562
2003-02-11,26.35454559326172,26.35454559326172,25.818180084228516,26.14545440673828,1494563,24.61914555414794
2003-02-12,26.909090042114258,26.909090042114258,26.19999885559082,26.490907669067383,1726174,24.622880385289974
2003-02-13,26.490907669067383,26.490907669067383,26.490907669067383,26.490907669067383,0,24.622880385289974
2003-02-14,26.690908432006836,27.09090805053711,26.545454025268555,26.836362838745117,4216915,24.633617679427786
2003-02-17,26.636362075805664,27.363636016845703,26.636362075805664,26.69999885559082,402934,24.63457502122212
2003-02-18,27.0,27.0,26.636362075805664,26.86363410949707,831390,24.63670381742254
2003-02-19,27.454544067382812,27.454544067382812,26.818180084228516,27.23636245727539,1281686,24.640525606745623
2003-02-20,27.636362075805664,27.781816482543945,26.96363639831543,27.10909080505371,3675336,24.65088855757662
2003-02-21,27.09090805053711,27.263635635375977,26.781816482543945,27.172727584838867,763845,24.653086850935715
2003-02-24,27.27272605895996,27.299999237060547,26.972726821899414,27.118181228637695,479318,24.6544345187057
2003-02-25,27.09090805053711,27.172727584838867,26.909090042114258,27.099998474121094,429499,24.655631959460333
2003-02-26,27.136362075805664,27.27272605895996,26.75454330444336,26.972726821899414,1092370,24.65851390607044
2003-02-27,26.781816482543945,27.27272605895996,26.781816482543945,27.263635635375977,637768,24.660404280540607
2003-02-28,27.27272605895996,27.636362075805664,26.8272705078125,27.16363525390625,2564836,24.667687981460485
2003-03-03,27.27272605895996,27.709089279174805,27.09090805053711,27.23636245727539,1674122,24.672557249803226
2003-03-04,27.27272605895996,27.363636016845703,27.045454025268555,27.227272033691406,1812002,24.677788174577927
2003-03-05,27.07272720336914,27.14545440673828,26.454544067382812,26.636362075805664,560004,24.679026782167604
2003-03-06,26.690908432006836,26.80908966064453,25.918180465698242,26.009090423583984,640276,24.679987793226346
2003-03-07,26.363636016845703,26.363636016845703,25.545454025268555,25.62727165222168,613568,24.680643230267847
2003-03-10,25.68181610107422,25.972726821899414,25.27272605895996,25.899999618530273,1483646,24.682679911613754
2003-03-11,25.509090423583984,25.954544067382812,25.381816864013672,25.881816864013672,4488142,24.688708403105743
2003-03-12,25.909090042114258,25.954544067382812,25.30908966064453,25.763635635375977,1597821,24.69062885692037
2003-03-13,25.636362075805664,25.818180084228516,24.836362838745117,25.209089279174805,2171404,24.69188459700695
2003-03-14,25.209089279174805,25.209089279174805,25.209089279174805,25.209089279174805,0,24.69188459700695
2003-03-17,25.18181800842285,25.18181800842285,24.454544067382812,24.563634872436523,1489239,24.69167190874151
2003-03-18,24.563634872436523,24.563634872436523,24.563634872436523,24.563634872436523,0,24.69167190874151
2003-03-19,25.0,25.299999237060547,24.8272705078125,24.945453643798828,2367281,24.692339160146258
2003-03-20,24.727272033691406,25.454544067382812,24.727272033691406,25.281816482543945,299204,24.692534985771537
2003-03-21,25.445453643798828,25.527271270751953,25.190908432006836,25.281816482543945,3255262,24.694657140026155
2003-03-24,25.545454025268555,25.545454025268555,24.818180084228516,24.8272705078125,1092574,24.694817236492323
2003-03-25,24.545454025268555,24.836362838745117,24.490907669067383,24.672725677490234,338447,24.694808978048247
2003-03-26,24.763635635375977,25.16363525390625,24.509090423583984,24.599998474121094,1460694,24.694656257745958
2003-03-27,24.545454025268555,24.872726440429688,24.01818084716797,24.12727165222168,13567603,24.68629229580636
2003-03-28,24.599998474121094,24.599998474121094,24.0,24.445453643798828,4191340,24.68520051060163
2003-03-31,24.490907669067383,24.490907669067383,24.0,24.35454559326172,2706786,24.684235310301656
2003-04-01,24.27272605895996,24.59090805053711,23.818180084228516,24.509090423583984,2478370,24.683768443551692
2003-04-02,24.527271270751953,24.527271270751953,24.18181800842285,24.263635635375977,1084186,24.683279100306464
2003-04-03,24.318180084228516,24.68181610107422,24.318180084228516,24.53636360168457,603206,24.68318395768104
2003-04-04,24.545454025268555,25.081817626953125,24.436363220214844,24.93636131286621,1745694,24.683657568550974
2003-04-07,25.18181800842285,25.363636016845703,25.10909080505371,25.263635635375977,1903456,24.68483815598618
2003-04-08,25.01818084716797,25.218181610107422,24.781816482543945,24.86363410949707,1464137,24.685117670057757
2003-04-09,22.727272033691406,24.545454025268555,22.727272033691406,24.263635635375977,2028283,24.684206850451076
2003-04-10,24.218181610107422,24.545454025268555,24.009090423583984,24.299999237060547,1255286,24.68369369025964
2003-04-11,24.19999885559082,24.263635635375977,23.563634872436523,23.781816482543945,1633411,24.68212898312465
2003-04-14,23.781816482543945,23.781816482543945,23.781816482543945,23.781816482543945,0,24.68212898312465
2003-04-15,23.636362075805664,24.499998092651367,22.64545249938965,24.363636016845703,4593473,24.68058259888055
2003-04-16,24.18181800842285,24.545454025268555,24.0,24.490907669067383,1476380,24.680287064995706
2003-04-17,24.872726440429688,24.872726440429688,23.881816864013672,24.290908813476562,1666989,24.679603247429366
2003-04-18,24.290908813476562,24.290908813476562,24.290908813476562,24.290908813476562,0,24.679603247429366
2003-04-21,24.254545211791992,24.399999618530273,24.0,24.099998474121094,519348,24.67928629893526
2003-04-22,24.172727584838867,24.454544067382812,24.0,24.099998474121094,2181673,24.677958642082984
2003-04-23,24.18181800842285,24.18181800842285,23.654544830322266,23.727272033691406,366832,24.6775924246238
2003-04-24,23.909090042114258,24.12727165222168,23.572725296020508,23.672725677490234,2574989,24.67488257274891
2003-04-25,23.854543685913086,24.436363220214844,23.290908813476562,23.990907669067383,5343958,24.67107593891378
2003-04-28,24.16363525390625,24.172727584838867,23.527271270751953,23.64545249938965,2710559,24.668188848022538
2003-04-29,23.9818172454834,23.9818172454834,23.381816864013672,23.64545249938965,2860076,24.66516007399098
2003-04-30,23.672725677490234,23.672725677490234,21.654544830322266,22.07272720336914,8353938,24.642927800515686
2003-05-01,22.07272720336914,22.07272720336914,22.07272720336914,22.07272720336914,0,24.642927800515686
2003-05-02,22.499998092651367,22.499998092651367,21.872726440429688,22.16363525390625,3609061,24.633776115769535
2003-05-05,22.727272033691406,22.727272033691406,21.8272705078125,21.96363639831543,4009620,24.62287078387794
2003-05-06,22.18181800842285,22.23636245727539,21.8272705078125,21.9818172454834,3765563,24.61277950469979
2003-05-07,22.09090805053711,22.227272033691406,21.68181610107422,22.027271270751953,5906598,24.59737572543911
2003-05-08,22.154544830322266,22.881816864013672,22.01818084716797,22.73636245727539,3016397,24.591730743245538
2003-05-09,22.727272033691406,22.972726821899414,22.499998092651367,22.709089279174805,1175123,24.589508648107422
2003-05-12,22.909090042114258,23.23636245727539,22.799999237060547,23.118181228637695,1098981,24.587886344652418
2003-05-13,23.09090805053711,23.27272605895996,22.799999237060547,22.93636131286621,910832,24.586378490535235
2003-05-14,23.09090805053711,23.409090042114258,22.836362838745117,23.136362075805664,437397,24.58574302173455
2003-05-15,23.363636016845703,23.9818172454834,23.19999885559082,23.745452880859375,5357191,24.581256735133387
