Date,Open,High,Low,Close,Volume,VWAP
,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,RELIANCE.BO,
2000-01-04,33.61249923706055,33.61249923706055,33.61249923706055,33.61249923706055,12800,33.61249923706055
2000-01-05,34.0,34.0,34.0,34.0,837136,33.994164254996114
2000-01-12,36.375,36.375,36.375,36.375,8400,34.017464012035354
2000-02-07,43.39374923706055,43.39374923706055,43.39374923706055,43.39374923706055,16000,34.18904629115963
2000-02-14,45.0,45.0,45.0,45.0,4000,34.2382800864673
2000-03-30,36.36249923706055,36.36249923706055,36.36249923706055,36.36249923706055,4800,34.24982559239487
2000-03-31,33.625,33.625,33.625,33.625,21400,34.235043131909876
2000-04-05,37.375,37.375,37.375,37.375,3200,34.246112277540206
2000-04-12,42.1875,42.1875,42.1875,42.1875,640,34.25170741451253
2000-04-26,44.375,44.375,44.375,44.375,1600,34.26950707970895
2000-04-27,43.875,43.875,43.875,43.875,400,34.27372753056455
2000-05-15,40.287498474121094,40.287498474121094,40.287498474121094,40.287498474121094,400,34.27636869411895
2000-05-29,41.9375,41.9375,41.9375,41.9375,400,34.27973187809477
2000-06-01,46.39374923706055,46.39374923706055,46.39374923706055,46.39374923706055,640,34.2882346583813
2000-06-09,42.5,42.5,42.5,42.5,80000,34.95059665630178
2000-06-13,45.8125,45.8125,45.8125,45.8125,1600,34.968090883644514
2000-06-29,42.375,42.375,42.375,42.375,224000,36.330934514797406
2000-07-10,46.0,46.0,46.0,46.0,1600,36.343625492418965
2000-07-14,45.25,45.25,45.25,45.25,48320,36.6832008033123
2000-07-17,45.25,45.25,45.25,45.25,200,36.68455252810698
2000-07-24,41.743751525878906,41.743751525878906,41.743751525878906,41.743751525878906,5195200,40.751491148719786
2000-07-27,41.375,41.375,41.375,41.375,440000,40.79123537398978
2000-08-16,41.75,41.75,41.75,41.75,520000,40.85840165951109
2000-08-28,41.875,41.875,41.875,41.875,800000,40.95730775018348
