Date,Open,High,Low,Close,Volume,VWAP
,HDFCBANK.BO,HDFCBANK.BO,HDFCBANK.BO,HDFCBANK.BO,HDFCBANK.BO,
2000-01-03,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-04,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-05,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-06,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-07,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-10,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-11,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-12,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-13,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-14,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-17,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-18,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-19,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-20,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-21,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-24,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-25,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-26,5.789999008178711,5.789999008178711,5.789999008178711,5.789999008178711,0,
2000-01-27,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,5500000,11.744998931884766
2000-01-28,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-01-31,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-01,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-02,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-03,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-04,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-07,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-08,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-09,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-10,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-11,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-14,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-15,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-16,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-17,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-18,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-21,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-22,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-23,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-24,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-25,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-28,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-02-29,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-01,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-02,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-03,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-06,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-07,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-08,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-09,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-10,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-13,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-14,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-15,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-16,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-17,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-20,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-21,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-22,11.744998931884766,11.744998931884766,11.744998931884766,11.744998931884766,0,11.744998931884766
2000-03-23,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,2900000,12.514880055472965
2000-03-24,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-03-27,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-03-28,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-03-29,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-03-30,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-03-31,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-03,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-04,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-05,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-06,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-07,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-10,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-11,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-12,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-13,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-14,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-17,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-18,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-19,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-20,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-21,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-24,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-25,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-26,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-27,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-04-28,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-05-01,13.97499942779541,13.97499942779541,13.97499942779541,13.97499942779541,0,12.514880055472965
2000-05-02,12.499999046325684,12.499999046325684,12.499999046325684,12.499999046325684,20000000,12.504400471566429
2000-05-03,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,40000000,12.355627708267747
2000-05-04,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-05,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-08,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-09,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-10,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-11,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-12,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-15,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-16,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-17,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-18,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-19,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-22,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-23,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-24,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-25,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-26,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-29,12.249999046325684,12.249999046325684,12.249999046325684,12.249999046325684,0,12.355627708267747
2000-05-30,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,2000000,12.32137688317082
2000-05-31,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-01,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-02,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-05,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-06,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-07,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-08,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-09,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-12,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-13,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-14,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-15,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-16,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-19,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-20,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-21,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-22,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-23,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-26,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-27,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-28,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-29,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-06-30,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-07-03,11.149998664855957,11.149998664855957,11.149998664855957,11.149998664855957,0,12.32137688317082
2000-07-04,13.749999046325684,13.749999046325684,13.749999046325684,13.749999046325684,20000000,12.637443733426322
2000-07-05,13.749999046325684,13.749999046325684,13.749999046325684,13.749999046325684,0,12.637443733426322
2000-07-06,13.749999046325684,13.749999046325684,13.749999046325684,13.749999046325684,0,12.637443733426322
2000-07-07,13.749999046325684,13.749999046325684,13.749999046325684,13.749999046325684,0,12.637443733426322
2000-07-10,13.749999046325684,13.749999046325684,13.749999046325684,13.749999046325684,0,12.637443733426322
